workers,n_images,mode,tasks,time_mean,time_median,time_std,time_min,time_max,time_ci95,reps,compute_median,pool_setup_median,cpu_main_median,cpu_children_median,cpu_total_median,throughput_median,throughput_mean,imbalance_median,task_count,speedup,efficiency,speedup_compute,amdahl_serial_fraction,cpu_overhead_ratio,level,backend,chunksize,scheduling,tasks_per_worker
20,1500,process/dynamic,375,0.37521847119933227,0.37713021300078253,0.005400450966174218,0.3656209079999826,0.37837208999917493,0.006704470540677486,5,0.32698895299836295,0.05028261500046938,0.17004600000000636,6.052496000000019,6.2225420000000256,3977.406074322896,3998.3462384543736,1.0402311110722513,375,5.2786232297875335,0.2639311614893767,6.088059809808368,0.14678246011632456,3.125761557024485,medium,process,4,dynamic,18.75
20,1500,process/dynamic,188,0.390592433000711,0.3813693189986225,0.021128668139479667,0.37833086600221577,0.42804353300016373,0.02623050074746713,5,0.3331718280023779,0.04980827300460078,0.12070600000000553,6.051657999999975,6.169763999999972,3933.195265782296,3848.7470363771595,1.0650762269257523,188,5.219948757880656,0.2609974378940328,5.975079930787074,0.14902395978913557,3.099249651848625,medium,process,8,dynamic,9.4
20,1500,process/dynamic,94,0.37954943039949285,0.3799803090005298,0.0017865559070520288,0.3766254330002994,0.3812425260002783,0.0022179465239342876,5,0.3306206480010587,0.048921383000561036,0.0740029999999976,5.900676999999973,5.974679999999971,3947.57297804584,3952.1247363497723,1.0988502336819572,94,5.239030170370948,0.2619515085185474,6.021185655029859,0.14828949703735664,3.001253355866924,medium,process,16,dynamic,4.7
20,1500,process/dynamic,47,0.398374072000297,0.39043667500300216,0.02350232707884188,0.3777619729989965,0.43883018999986234,0.02917731510283264,5,0.3409361630001513,0.05079696499888087,0.05812800000000351,6.025918000000047,6.084980999999942,3841.8522030197755,3775.1976226745633,1.1400209989716936,47,5.098722610997914,0.2549361305498957,5.8390060047686045,0.15381847908811844,3.056660715994227,medium,process,32,dynamic,2.35
20,1500,process/dynamic,24,0.4008788478000497,0.3986915040004533,0.008062838116575967,0.3913475080007629,0.4112124130006123,0.010009730847557376,5,0.3498351359994558,0.04888690699954168,0.05187400000000508,5.629281999999989,5.678557999999988,3762.3074104892253,3742.986396288835,1.2672149115556968,24,4.993154564433326,0.24965772822166632,5.690475593062636,0.15818336085949325,2.8525027706898136,medium,process,64,dynamic,1.2
20,1500,process/dynamic,12,0.44910687240044356,0.4472883240014198,0.01117332717876459,0.43345954100004747,0.4616919660002168,0.013871293967964092,5,0.3981789339995885,0.04908978900130023,0.046205000000000496,3.834839000000102,3.883023000000108,3353.5415961254525,3341.626638322824,1.3065969566177682,12,4.4506601137979445,0.22253300568989723,4.999582180313709,0.1838797591536917,1.9505539727079664,medium,process,128,dynamic,0.6
20,1500,process/dynamic,6,0.5446909405996848,0.5239329720025125,0.038422485988796454,0.5183385549971717,0.6092967229997157,0.047700169305299654,5,0.4709888299985323,0.05024294299801113,0.0456439999999958,2.869199000000094,2.918167000000089,2862.9616385219724,2764.140354822459,1.0522732314768863,6,3.7995858428072062,0.1899792921403603,4.226699607731365,0.22440692537805673,1.465879093395868,medium,process,256,dynamic,0.3
20,1500,process/dynamic,3,0.8753321097996377,0.8753172450014972,0.009888720621564356,0.8627251399993838,0.889643831000285,0.0122764999640827,5,0.8277929510004469,0.046589847002906026,0.042220999999997844,2.5095629999999574,2.5524979999999573,1713.664398326157,1713.8098582096823,1.0248706415983528,3,2.274293479728308,0.1137146739864154,2.4048625934718504,0.41020735909202577,1.2821930527398155,medium,process,512,dynamic,0.15
20,1500,process/dynamic,1,2.01157689219981,2.015087945997948,0.028441702092086296,1.9764350810000906,2.0517064970008505,0.03530937601275987,5,1.969516613997257,0.04510331900019082,0.040790000000001214,2.0640389999999798,2.104463999999979,744.3843843039532,745.8026381712061,1.0,1,0.9879113747637288,0.04939556873818644,1.0107699974971744,1.012880577139627,1.0571327070740353,medium,process,1500,dynamic,0.05
1,1500,sequential,1,10.276466540600087,10.270427024999663,0.07175607842409454,10.174427406000177,10.34866907399919,0.08908265567490117,5,10.270427024999663,0.0,10.265432000000004,0.0,10.265432000000004,146.0504024174252,145.97027376387376,1.0,1,1.0,1.0,1.0,nan,0.9995136497258098,heavy,sequential,-,,
14,1500,process/dynamic,1500,1.7608717479997722,1.7588989199975913,0.04183752695397245,1.7206710720020055,1.8275772489978408,0.05193982293601288,5,1.7217209709997405,0.03717794899785076,0.27946799999998007,23.984174999999937,24.263642999999917,852.8062544958832,852.229508389279,1.005544834574099,1500,5.839122935508839,0.4170802096792028,5.965209925413176,0.10750925800415997,2.3624765495084867,heavy,process,1,dynamic,107.14285714285714
14,1500,process/dynamic,750,1.878409061000275,1.8851047099997231,0.04467731006669935,1.832474861999799,1.944635540003219,0.05546531411081354,5,1.8349253989981662,0.04064634699898306,0.19285400000001118,25.651264999999967,25.84900399999998,795.711767119939,798.9063253134257,1.0082164384857242,750,5.448199758092573,0.38915712557804094,5.5971905073672845,0.1207427805601131,2.516838290859754,heavy,process,2,dynamic,53.57142857142857
14,1500,process/dynamic,375,1.936144309600786,1.9393928540011984,0.03874837984512928,1.8957972180032812,1.9820605909990263,0.048104755102459304,5,1.9017363189996104,0.038900594001461286,0.1204089999999951,25.84452899999974,25.973241999999743,773.4379328588951,774.9839549545565,1.0148587817326469,375,5.295691898529248,0.37826370703780343,5.400552601531173,0.126435256144254,2.528934964123422,heavy,process,4,dynamic,26.785714285714285
